OCC_CODE	OCC_TITLE	OCC_GROUP	TOT_EMP	EMP_PRSE	H_MEAN	A_MEAN	MEAN_PRSE	H_PCT10	H_PCT25	H_MEDIAN	H_PCT75	H_PCT90	A_PCT10	A_PCT25	A_MEDIAN	A_PCT75	A_PCT90	ANNUAL	HOURLY
49-3022	Automotive Glass Installers and Repairers	detailed	18610	7.5	17.38	36140	1.4	10.81	13.22	16.51	20.87	24.78	22480	27500	34340	43410	51540		
49-3023	Automotive Service Technicians and Mechanics	detailed	647380	0.7	19.90	41400	0.3	10.32	13.53	18.50	25.06	30.80	21470	28140	38470	52120	64070		
49-3030	Bus and Truck Mechanics and Diesel Engine Specialists	broad	254280	1.0	22.45	46710	0.3	13.98	17.19	21.72	27.24	32.48	29070	35750	45170	56660	67550		
49-3031	Bus and Truck Mechanics and Diesel Engine Specialists	detailed	254280	1.0	22.45	46710	0.3	13.98	17.19	21.72	27.24	32.48	29070	35750	45170	56660	67550		
49-3040	Heavy Vehicle and Mobile Equipment Service Technicians and Mechanics	broad	180760	1.1	23.52	48920	0.4	14.50	17.89	22.93	28.38	34.11	30150	37200	47690	59020	70950		
49-3041	Farm Equipment Mechanics and Service Technicians	detailed	35110	2.4	18.90	39310	0.6	11.87	14.72	18.18	22.77	27.61	24690	30610	37820	47360	57420		
49-3042	Mobile Heavy Equipment Mechanics, Except Engines	detailed	123570	1.3	24.43	50810	0.4	15.68	19.11	23.73	28.88	34.97	32610	39750	49370	60060	72740		
49-3043	Rail Car Repairers	detailed	22090	4.3	25.77	53590	1.7	15.09	19.74	26.44	30.85	36.64	31390	41050	55000	64170	76220		
49-3050	Small Engine Mechanics	broad	69280	1.8	17.95	37340	0.5	10.71	13.33	16.96	21.90	27.29	22270	27740	35280	45540	56750		
49-3051	Motorboat Mechanics and Service Technicians	detailed	20260	3.4	19.65	40860	1.0	11.37	14.40	18.65	24.33	29.42	23650	29950	38780	50600	61200		
49-3052	Motorcycle Mechanics	detailed	16000	3.4	17.81	37040	0.9	10.75	13.27	16.69	21.49	27.09	22370	27590	34720	44700	56350		
49-3053	Outdoor Power Equipment and Other Small Engine Mechanics	detailed	33020	2.8	16.98	35320	0.7	10.42	12.92	16.22	20.30	24.69	21680	26860	33730	42230	51360		
49-3090	Miscellaneous Vehicle and Mobile Equipment Mechanics, Installers, and Repairers	broad	135430	1.9	13.64	28360	0.7	9.05	10.30	12.57	15.92	20.00	18820	21420	26140	33110	41610		
49-3091	Bicycle Repairers	detailed	12560	6.8	13.71	28520	1.9	9.22	10.71	13.28	16.25	18.82	19180	22280	27630	33790	39150		
49-3092	Recreational Vehicle Service Technicians	detailed	13520	5.1	18.29	38040	1.2	11.26	14.12	17.51	22.03	27.21	23430	29370	36430	45830	56610		
49-3093	Tire Repairers and Changers	detailed	109350	2.2	13.05	27150	0.8	8.95	10.09	12.04	14.87	18.77	18610	20980	25040	30940	39040		
49-9000	Other Installation, Maintenance, and Repair Occupations	minor	2836540	0.3	21.28	44270	0.2	11.36	14.82	19.68	26.61	33.88	23630	30820	40930	55350	70480		
49-9010	Control and Valve Installers and Repairers	broad	65590	2.4	24.72	51410	0.9	13.71	17.25	23.07	30.88	38.95	28520	35880	47980	64230	81010		
49-9011	Mechanical Door Repairers	detailed	19840	5.4	19.43	40420	1.1	12.48	15.19	18.50	22.91	27.88	25960	31590	38480	47650	58000		
49-9012	Control and Valve Installers and Repairers, Except Mechanical Door	detailed	45740	2.6	27.01	56180	0.9	14.99	19.01	26.21	34.32	41.55	31180	39540	54520	71380	86420		
49-9020	Heating, Air Conditioning, and Refrigeration Mechanics and Installers	broad	294730	1.4	23.23	48320	0.5	13.67	17.04	22.07	28.35	35.26	28440	35440	45910	58960	73350		
49-9021	Heating, Air Conditioning, and Refrigeration Mechanics and Installers	detailed	294730	1.4	23.23	48320	0.5	13.67	17.04	22.07	28.35	35.26	28440	35440	45910	58960	73350		
49-9030	Home Appliance Repairers	broad	33480	3.9	19.42	40390	1.2	10.70	13.72	18.06	23.88	30.10	22260	28530	37570	49670	62600		
49-9031	Home Appliance Repairers	detailed	33480	3.9	19.42	40390	1.2	10.70	13.72	18.06	23.88	30.10	22260	28530	37570	49670	62600		
49-9040	Industrial Machinery Installation, Repair, and Maintenance Workers	broad	465330	0.7	24.48	50910	0.2	15.11	18.60	23.60	29.39	36.16	31440	38690	49080	61130	75210		
49-9041	Industrial Machinery Mechanics	detailed	334490	0.9	24.95	51890	0.3	15.52	19.10	24.06	29.71	36.59	32290	39730	50040	61800	76110		
49-9043	Maintenance Workers, Machinery	detailed	89630	1.5	22.11	46000	0.5	13.19	16.77	21.42	26.88	31.84	27440	34890	44550	55900	66240		
49-9044	Millwrights	detailed	39670	2.7	25.94	53950	0.7	15.71	19.65	25.21	31.70	37.69	32680	40880	52440	65940	78390		
49-9045	Refractory Materials Repairers, Except Brickmasons	detailed	1540	9.9	22.60	47000	2.6	14.09	17.51	21.74	26.26	32.07	29310	36410	45230	54620	66710		
49-9050	Line Installers and Repairers	broad	217750	1.5	29.54	61430	0.5	15.28	20.35	30.12	37.59	45.03	31790	42320	62650	78190	93660		
49-9051	Electrical Power-Line Installers and Repairers	detailed	117670	1.9	32.29	67160	0.6	17.60	24.43	32.70	39.73	47.21	36610	50820	68010	82640	98190		
49-9052	Telecommunications Line Installers and Repairers	detailed	100080	2.3	26.30	54700	0.9	13.47	17.50	25.28	35.03	40.03	28010	36390	52590	72870	83260		
49-9060	Precision Instrument and Equipment Repairers	broad	68360	2.1	23.89	49680	0.6	13.12	16.74	22.70	29.54	37.19	27280	34820	47220	61440	77350		
49-9061	Camera and Photographic Equipment Repairers	detailed	3760	10.8	21.12	43920	2.9	11.89	14.16	19.74	26.54	31.80	24730	29450	41060	55190	66150		
49-9062	Medical Equipment Repairers	detailed	43370	2.8	24.48	50910	0.7	14.01	17.38	23.11	29.99	37.75	29130	36160	48070	62370	78520		
49-9063	Musical Instrument Repairers and Tuners	detailed	7980	6.9	18.12	37690	2.2	9.89	12.66	16.83	22.00	28.53	20570	26340	35010	45750	59350		
49-9064	Watch Repairers	detailed	1620	10.3	19.10	39720	3.0	10.00	12.75	17.66	23.28	29.75	20810	26530	36740	48420	61880		
49-9069	Precision Instrument and Equipment Repairers, All Other	detailed	11640	3.9	27.20	56570	1.2	15.70	20.87	27.03	32.09	39.09	32650	43420	56230	66750	81310		
49-9070	Maintenance and Repair Workers, General	broad	1332480	0.4	18.92	39360	0.2	10.58	13.55	17.76	23.32	29.16	22010	28180	36940	48520	60660		
49-9071	Maintenance and Repair Workers, General	detailed	1332480	0.4	18.92	39360	0.2	10.58	13.55	17.76	23.32	29.16	22010	28180	36940	48520	60660		
49-9080	Wind Turbine Service Technicians	broad	4580	10.0	26.13	54360	1.9	17.78	20.96	25.13	30.15	36.66	36970	43590	52260	62720	76250		
49-9081	Wind Turbine Service Technicians	detailed	4580	10.0	26.13	54360	1.9	17.78	20.96	25.13	30.15	36.66	36970	43590	52260	62720	76250		
49-9090	Miscellaneous Installation, Maintenance, and Repair Workers	broad	354250	1.1	18.24	37940	0.4	9.86	12.33	16.43	22.67	29.49	20500	25640	34170	47150	61340		
49-9091	Coin, Vending, and Amusement Machine Servicers and Repairers	detailed	33600	2.7	16.76	34860	1.1	9.66	12.11	15.90	20.26	24.78	20080	25200	33070	42140	51540		
49-9092	Commercial Divers	detailed	3370	10.3	25.96	53990	2.5	14.76	18.03	23.60	29.62	40.26	30700	37510	49090	61610	83730		
49-9093	Fabric Menders, Except Garment	detailed	550	12.1	13.30	27670	2.4	9.75	10.88	12.94	14.81	17.99	20270	22630	26920	30810	37430		
49-9094	Locksmiths and Safe Repairers	detailed	18640	4.1	20.28	42180	1.2	10.73	14.63	19.43	25.15	30.27	22320	30430	40420	52310	62960		
49-9095	Manufactured Building and Mobile Home Installers	detailed	3200	10.7	14.92	31030	1.6	9.77	11.88	14.33	17.39	20.87	20330	24720	29810	36180	43400		
49-9096	Riggers	detailed	21020	5.2	23.57	49030	2.1	13.38	16.56	21.97	28.36	35.94	27820	34440	45690	58990	74750		
49-9097	Signal and Track Switch Repairers	detailed	8680	6.1	30.15	62710	2.5	17.36	25.03	31.42	36.67	39.81	36110	52060	65350	76270	82800		
49-9098	Helpers--Installation, Maintenance, and Repair Workers	detailed	118720	1.5	14.12	29370	0.4	9.00	10.48	13.23	16.82	21.00	18720	21800	27510	34990	43680		
49-9099	Installation, Maintenance, and Repair Workers, All Other	detailed	146460	1.9	20.10	41810	0.6	10.86	13.85	18.50	24.94	31.04	22580	28820	38480	51880	64560		
51-0000	Production Occupations	major	9105650	0.3	17.88	37190	0.2	9.96	11.98	15.93	21.81	28.99	20720	24920	33130	45360	60300		
51-1000	Supervisors of Production Workers	minor	610480	0.4	29.54	61450	0.2	16.49	21.14	27.78	36.09	46.06	34290	43970	57780	75070	95800		
51-1010	First-Line Supervisors of Production and Operating Workers	broad	610480	0.4	29.54	61450	0.2	16.49	21.14	27.78	36.09	46.06	34290	43970	57780	75070	95800		
51-1011	First-Line Supervisors of Production and Operating Workers	detailed	610480	0.4	29.54	61450	0.2	16.49	21.14	27.78	36.09	46.06	34290	43970	57780	75070	95800		
51-2000	Assemblers and Fabricators	minor	1798860	0.8	16.16	33610	0.6	9.84	11.65	14.87	19.10	25.08	20470	24230	30930	39730	52170		
51-2010	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	broad	42010	2.6	25.26	52530	2.2	15.60	19.11	24.06	31.68	37.57	32460	39750	50050	65900	78150		
51-2011	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	detailed	42010	2.6	25.26	52530	2.2	15.60	19.11	24.06	31.68	37.57	32460	39750	50050	65900	78150		
51-2020	Electrical, Electronics, and Electromechanical Assemblers	broad	278150	2.0	16.38	34060	0.5	10.20	12.25	15.26	19.25	24.00	21220	25470	31730	40050	49920		
51-2021	Coil Winders, Tapers, and Finishers	detailed	14090	5.1	16.99	35340	1.3	10.59	12.61	16.32	20.69	24.44	22030	26230	33940	43040	50820		
51-2022	Electrical and Electronic Equipment Assemblers	detailed	218530	2.9	16.20	33700	0.6	10.08	12.10	15.06	19.01	23.85	20970	25170	31310	39550	49600		
51-2023	Electromechanical Equipment Assemblers	detailed	45540	5.2	17.02	35410	0.9	10.73	12.82	16.03	20.10	24.56	22320	26670	33350	41810	51080		
51-2030	Engine and Other Machine Assemblers	broad	38150	4.0	20.71	43090	2.0	12.84	15.33	19.81	26.22	29.71	26700	31880	41210	54540	61800		
51-2031	Engine and Other Machine Assemblers	detailed	38150	4.0	20.71	43090	2.0	12.84	15.33	19.81	26.22	29.71	26700	31880	41210	54540	61800		
51-2040	Structural Metal Fabricators and Fitters	broad	77270	2.3	19.23	40000	0.7	12.22	14.80	18.14	22.83	28.32	25410	30780	37730	47490	58900		
51-2041	Structural Metal Fabricators and Fitters	detailed	77270	2.3	19.23	40000	0.7	12.22	14.80	18.14	22.83	28.32	25410	30780	37730	47490	58900		
51-2090	Miscellaneous Assemblers and Fabricators	broad	1363280	1.0	15.54	32310	0.6	9.62	11.28	14.35	18.44	24.14	20020	23470	29840	38350	50200		
51-2091	Fiberglass Laminators and Fabricators	detailed	19400	4.4	15.87	33020	1.1	10.48	12.35	14.84	18.32	22.92	21790	25680	30870	38110	47670		
51-2092	Team Assemblers	detailed	1112780	1.1	15.65	32550	0.7	9.71	11.40	14.45	18.53	24.51	20200	23710	30060	38550	50980		
51-2093	Timing Device Assemblers and Adjusters	detailed	790	18.8	20.42	42470	7.1	11.88	14.06	17.81	24.29	35.93	24710	29240	37040	50530	74740		
51-2099	Assemblers and Fabricators, All Other	detailed	230310	2.4	14.93	31050	0.7	9.24	10.69	13.73	17.95	22.78	19210	22240	28550	37330	47390		
51-3000	Food Processing Workers	minor	793100	0.9	13.62	28320	0.3	9.23	10.44	12.64	15.68	19.66	19200	21710	26280	32620	40890		
51-3010	Bakers	broad	180450	1.5	13.04	27110	0.4	8.96	10.09	12.06	14.96	18.78	18640	20980	25090	31110	39050		
51-3011	Bakers	detailed	180450	1.5	13.04	27110	0.4	8.96	10.09	12.06	14.96	18.78	18640	20980	25090	31110	39050		
51-3020	Butchers and Other Meat, Poultry, and Fish Processing Workers	broad	364460	1.4	13.53	28140	0.5	9.41	10.58	12.70	15.34	19.07	19560	22000	26410	31910	39670		
51-3021	Butchers and Meat Cutters	detailed	133880	1.7	15.26	31740	0.5	9.49	11.15	14.36	18.50	23.06	19750	23200	29870	38470	47960		
51-3022	Meat, Poultry, and Fish Cutters and Trimmers	detailed	149800	2.2	12.27	25510	0.8	9.24	10.21	11.77	13.97	15.88	19220	21230	24490	29050	33020		
51-3023	Slaughterers and Meat Packers	detailed	80780	5.0	13.00	27040	0.9	9.62	10.80	12.78	14.75	17.39	20020	22460	26590	30680	36170		
51-3090	Miscellaneous Food Processing Workers	broad	248200	1.7	14.17	29470	0.6	9.26	10.50	13.04	16.95	21.51	19270	21840	27110	35250	44730		
51-3091	Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders	detailed	20080	4.0	14.89	30970	1.9	9.24	10.78	13.73	17.99	23.34	19220	22420	28570	37410	48550		
51-3092	Food Batchmakers	detailed	148540	2.2	14.48	30130	0.8	9.29	10.61	13.37	17.51	22.12	19310	22070	27810	36430	46010		
51-3093	Food Cooking Machine Operators and Tenders	detailed	36520	6.2	14.58	30330	1.6	9.24	10.64	13.63	17.67	22.03	19210	22120	28350	36740	45830		
51-3099	Food Processing Workers, All Other	detailed	43070	3.5	12.40	25800	0.8	9.21	10.13	11.61	14.18	17.03	19160	21070	24160	29490	35420		
51-4000	Metal Workers and Plastic Workers	minor	1924170	0.5	19.15	39830	0.2	11.43	14.16	18.06	23.17	28.78	23770	29460	37560	48190	59860		
51-4010	Computer Control Programmers and Operators	broad	171370	1.5	20.02	41640	0.5	12.37	15.11	18.89	23.85	29.36	25730	31440	39290	49610	61060		
51-4011	Computer-Controlled Machine Tool Operators, Metal and Plastic	detailed	146190	1.6	19.03	39590	0.5	12.10	14.65	18.21	22.87	27.76	25180	30480	37880	47570	57750		
51-4012	Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic	detailed	25180	2.4	25.75	53560	0.7	15.80	19.49	24.32	30.14	37.86	32860	40540	50580	62690	78760		
51-4020	Forming Machine Setters, Operators, and Tenders, Metal and Plastic	broad	120170	2.0	18.01	37460	0.8	11.09	13.54	17.22	21.87	26.35	23060	28170	35830	45500	54800		
51-4021	Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic	detailed	71960	2.6	16.99	35340	0.7	10.79	13.02	16.29	20.29	24.16	22440	27080	33870	42190	50260		
51-4022	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	detailed	19160	3.6	18.61	38710	2.6	10.93	13.75	17.76	22.80	27.82	22740	28600	36930	47420	57860		
51-4023	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	detailed	29060	5.0	20.14	41900	1.5	12.52	15.38	19.56	24.27	29.21	26040	31980	40680	50470	60750		
51-4030	Machine Tool Cutting Setters, Operators, and Tenders, Metal and Plastic	broad	331110	1.2	17.05	35470	0.5	10.60	12.83	16.16	20.35	24.93	22040	26690	33620	42330	51850		
51-4031	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	detailed	192800	1.7	16.45	34210	0.7	10.40	12.53	15.56	19.27	24.20	21630	26060	32370	40090	50330		
51-4032	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	detailed	12290	4.2	18.69	38880	1.4	11.27	13.67	17.50	22.52	27.72	23450	28440	36410	46850	57660		
51-4033	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	detailed	74600	1.9	16.79	34920	0.7	10.56	12.62	15.81	19.89	24.35	21960	26240	32890	41360	50640		
51-4034	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	detailed	33850	3.5	19.05	39630	0.7	11.98	14.88	18.50	22.93	27.40	24930	30940	38480	47700	56990		
51-4035	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	detailed	17560	3.8	19.80	41180	1.0	11.72	14.88	19.15	23.77	29.30	24370	30940	39840	49430	60930		
51-4040	Machinists	broad	391120	0.9	20.78	43220	0.3	12.45	15.72	20.05	25.09	30.09	25900	32710	41700	52190	62590		
51-4041	Machinists	detailed	391120	0.9	20.78	43220	0.3	12.45	15.72	20.05	25.09	30.09	25900	32710	41700	52190	62590		
51-4050	Metal Furnace Operators, Tenders, Pourers, and Casters	broad	26300	3.6	19.41	40360	1.1	11.66	14.91	18.86	23.35	28.05	24250	31010	39220	48570	58340		
51-4051	Metal-Refining Furnace Operators and Tenders	detailed	17730	4.3	20.12	41840	1.5	11.87	15.51	19.73	24.04	28.84	24700	32260	41040	50000	59980		
51-4052	Pourers and Casters, Metal	detailed	8560	5.3	17.93	37300	1.1	11.33	13.94	17.39	21.53	25.28	23570	28990	36180	44770	52590		
51-4060	Model Makers and Patternmakers, Metal and Plastic	broad	9680	5.3	23.21	48280	1.8	12.43	16.43	22.41	29.15	35.81	25860	34170	46600	60630	74490		
51-4061	Model Makers, Metal and Plastic	detailed	6250	7.5	24.21	50360	2.6	12.30	16.57	23.34	31.18	37.51	25590	34460	48550	64840	78010		
51-4062	Patternmakers, Metal and Plastic	detailed	3420	6.1	21.39	44490	1.8	12.75	16.23	21.25	26.38	30.09	26510	33750	44210	54880	62590		
51-4070	Molders and Molding Machine Setters, Operators, and Tenders, Metal and Plastic	broad	158370	1.8	15.83	32930	0.5	10.12	11.87	14.82	18.71	23.43	21040	24690	30820	38920	48720		
51-4071	Foundry Mold and Coremakers	detailed	12810	5.0	17.32	36030	0.9	11.50	13.62	16.73	20.35	24.02	23910	28340	34790	42330	49970		
51-4072	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	detailed	145560	1.9	15.70	32660	0.5	10.06	11.74	14.65	18.58	23.34	20930	24420	30480	38640	48550		
51-4080	Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic	broad	117300	1.9	17.40	36190	0.8	10.75	13.13	16.51	20.75	25.52	22360	27320	34340	43150	53090		
51-4081	Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic	detailed	117300	1.9	17.40	36190	0.8	10.75	13.13	16.51	20.75	25.52	22360	27320	34340	43150	53090		
51-4110	Tool and Die Makers	broad	72210	1.7	24.81	51610	0.5	15.28	19.62	24.55	29.87	35.69	31790	40810	51060	62130	74230		
51-4111	Tool and Die Makers	detailed	72210	1.7	24.81	51610	0.5	15.28	19.62	24.55	29.87	35.69	31790	40810	51060	62130	74230		
51-4120	Welding, Soldering, and Brazing Workers	broad	429650	1.0	20.20	42010	0.3	12.78	15.54	18.80	23.63	29.55	26580	32330	39110	49150	61470		
51-4121	Welders, Cutters, Solderers, and Brazers	detailed	382730	0.9	20.41	42450	0.3	12.88	15.67	18.94	23.82	29.85	26800	32590	39390	49550	62100		
51-4122	Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders	detailed	46920	5.2	18.45	38380	1.0	12.05	14.47	17.78	22.03	26.10	25070	30090	36980	45820	54300		
51-4190	Miscellaneous Metal Workers and Plastic Workers	broad	96910	1.8	17.83	37090	0.8	10.64	13.00	16.70	21.72	27.21	22120	27030	34740	45170	56600		
51-4191	Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic	detailed	19780	4.0	18.76	39010	1.0	11.82	14.41	17.88	22.41	27.54	24580	29970	37180	46610	57290		
51-4192	Layout Workers, Metal and Plastic	detailed	9070	4.6	22.94	47720	2.2	14.07	17.49	22.03	27.38	31.73	29260	36390	45820	56940	66010		
51-4193	Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic	detailed	35570	3.2	16.20	33690	0.9	10.39	12.28	15.04	18.93	24.18	21620	25550	31280	39380	50290		
51-4194	Tool Grinders, Filers, and Sharpeners	detailed	9550	4.5	18.68	38860	1.4	11.21	13.62	17.62	22.53	27.69	23320	28320	36650	46860	57590		
51-4199	Metal Workers and Plastic Workers, All Other	detailed	22930	3.9	17.20	35780	1.6	10.01	12.00	16.00	21.23	27.16	20810	24960	33280	44160	56490		
51-5100	Printing Workers	minor	255980	1.1	17.79	37010	0.5	10.16	12.80	16.88	21.95	27.23	21140	26620	35120	45650	56630		
51-5110	Printing Workers	broad	255980	1.1	17.79	37010	0.5	10.16	12.80	16.88	21.95	27.23	21140	26620	35120	45650	56630		
51-5111	Prepress Technicians and Workers	detailed	33340	2.2	19.54	40640	0.7	11.37	14.55	18.72	23.89	29.13	23650	30270	38930	49680	60590		
51-5112	Printing Press Operators	detailed	169910	1.3	18.01	37460	0.5	10.15	12.91	17.08	22.23	27.70	21120	26860	35530	46250	57610		
51-5113	Print Binding and Finishing Workers	detailed	52730	2.6	16.00	33270	0.7	9.91	11.76	15.10	19.29	23.71	20610	24460	31410	40110	49320		
51-6000	Textile, Apparel, and Furnishings Workers	minor	582470	0.9	12.63	26270	0.4	8.71	9.66	11.42	14.46	18.44	18110	20090	23750	30080	38350		
51-6010	Laundry and Dry-Cleaning Workers	broad	207710	1.4	11.16	23210	0.4	8.45	9.15	10.34	12.17	15.12	17580	19020	21510	25300	31460		
51-6011	Laundry and Dry-Cleaning Workers	detailed	207710	1.4	11.16	23210	0.4	8.45	9.15	10.34	12.17	15.12	17580	19020	21510	25300	31460		
51-6020	Pressers, Textile, Garment, and Related Materials	broad	45150	2.9	10.71	22270	0.6	8.34	9.10	10.24	11.88	14.16	17360	18930	21300	24710	29460		
51-6021	Pressers, Textile, Garment, and Related Materials	detailed	45150	2.9	10.71	22270	0.6	8.34	9.10	10.24	11.88	14.16	17360	18930	21300	24710	29460		
51-6030	Sewing Machine Operators	broad	139500	2.1	12.42	25830	0.6	8.90	10.00	11.38	14.29	17.79	18500	20800	23670	29730	37000		
51-6031	Sewing Machine Operators	detailed	139500	2.1	12.42	25830	0.6	8.90	10.00	11.38	14.29	17.79	18500	20800	23670	29730	37000		
51-6040	Shoe and Leather Workers	broad	11280	6.4	12.59	26190	1.6	8.62	9.61	11.83	14.56	17.79	17940	19990	24600	30280	37000		
51-6041	Shoe and Leather Workers and Repairers	detailed	7780	6.7	12.52	26040	2.0	8.65	9.55	11.51	14.44	17.95	18000	19870	23940	30030	37350		
51-6042	Shoe Machine Operators and Tenders	detailed	3500	13.6	12.75	26530	2.2	8.55	9.90	12.57	14.72	17.50	17790	20580	26150	30620	36400		
51-6050	Tailors, Dressmakers, and Sewers	broad	28200	6.6	14.18	29500	1.5	9.14	10.47	13.02	16.55	21.50	19000	21770	27080	34420	44730		
51-6051	Sewers, Hand	detailed	6540	12.0	12.32	25630	1.8	9.02	10.00	11.79	13.94	16.57	18760	20800	24520	29000	34460		
51-6052	Tailors, Dressmakers, and Custom Sewers	detailed	21660	7.8	14.74	30670	1.7	9.22	10.71	13.58	17.58	22.58	19170	22270	28240	36560	46960		
51-6060	Textile Machine Setters, Operators, and Tenders	broad	77800	2.1	13.55	28190	0.6	9.62	10.89	13.10	15.32	18.55	20000	22640	27260	31860	38590		
51-6061	Textile Bleaching and Dyeing Machine Operators and Tenders	detailed	10860	3.8	13.69	28480	1.1	10.00	10.92	13.11	15.72	18.60	20810	22700	27270	32710	38700		
51-6062	Textile Cutting Machine Setters, Operators, and Tenders	detailed	15040	5.2	13.40	27860	1.0	9.16	10.30	12.55	15.33	19.17	19060	21410	26090	31890	39880		
51-6063	Textile Knitting and Weaving Machine Setters, Operators, and Tenders	detailed	21550	3.3	13.65	28380	1.0	9.49	10.84	13.21	15.66	18.63	19740	22560	27470	32580	38750		
51-6064	Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders	detailed	30340	3.2	13.51	28110	1.0	9.72	11.25	13.22	15.03	18.21	20230	23400	27500	31260	37880		
51-6090	Miscellaneous Textile, Apparel, and Furnishings Workers	broad	72820	2.8	16.84	35030	0.9	10.00	12.01	15.58	19.94	25.57	20800	24980	32400	41470	53180		
51-6091	Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers	detailed	19340	5.0	17.03	35420	1.9	10.73	13.15	16.46	20.15	23.95	22310	27340	34240	41910	49810		
51-6092	Fabric and Apparel Patternmakers	detailed	5310	8.8	23.30	48460	3.3	11.38	14.78	19.06	31.17	41.81	23670	30740	39650	64840	86960		
51-6093	Upholsterers	detailed	32520	3.5	16.65	34640	1.0	10.03	12.52	15.89	19.55	24.64	20860	26030	33050	40670	51260		
51-6099	Textile, Apparel, and Furnishings Workers, All Other	detailed	15650	8.6	14.82	30830	2.5	9.20	10.23	12.45	17.73	25.15	19130	21270	25890	36880	52300		
51-7000	Woodworkers	minor	250870	1.1	15.47	32170	0.3	9.86	11.60	14.52	18.35	23.09	20510	24130	30210	38170	48030		
51-7010	Cabinetmakers and Bench Carpenters	broad	97980	1.8	16.73	34800	0.5	10.23	12.46	15.89	19.88	24.75	21280	25910	33050	41350	51470		
51-7011	Cabinetmakers and Bench Carpenters	detailed	97980	1.8	16.73	34800	0.5	10.23	12.46	15.89	19.88	24.75	21280	25910	33050	41350	51470		
51-7020	Furniture Finishers	broad	17370	3.2	15.54	32330	0.9	10.00	12.01	14.69	18.30	23.02	20810	24970	30550	38070	47890		
51-7021	Furniture Finishers	detailed	17370	3.2	15.54	32330	0.9	10.00	12.01	14.69	18.30	23.02	20810	24970	30550	38070	47890		
51-7030	Model Makers and Patternmakers, Wood	broad	2000	14.3	22.92	47660	3.5	12.15	16.47	21.31	29.17	35.90	25280	34250	44320	60670	74680		
51-7031	Model Makers, Wood	detailed	1040	21.7	22.83	47480	4.9	11.50	16.12	19.66	29.33	36.77	23910	33530	40890	61020	76480		
51-7032	Patternmakers, Wood	detailed	970	18.3	23.01	47850	4.2	13.04	16.95	22.36	29.04	35.07	27120	35260	46510	60410	72950		
51-7040	Woodworking Machine Setters, Operators, and Tenders	broad	126760	1.7	14.37	29900	0.4	9.60	11.11	13.69	17.07	20.55	19970	23110	28460	35510	42750		
51-7041	Sawing Machine Setters, Operators, and Tenders, Wood	detailed	50640	2.2	14.41	29960	0.6	9.45	10.99	13.65	17.19	20.93	19660	22850	28380	35760	43530		
51-7042	Woodworking Machine Setters, Operators, and Tenders, Except Sawing	detailed	76130	2.3	14.35	29850	0.5	9.69	11.19	13.71	17.00	20.30	20160	23280	28510	35350	42220		
51-7090	Miscellaneous Woodworkers	broad	6750	4.8	15.28	31780	1.6	9.10	10.52	13.70	19.01	24.30	18930	21880	28500	39540	50540		
51-7099	Woodworkers, All Other	detailed	6750	4.8	15.28	31780	1.6	9.10	10.52	13.70	19.01	24.30	18930	21880	28500	39540	50540		
51-8000	Plant and System Operators	minor	307370	0.9	28.84	59980	0.4	15.71	20.71	27.93	36.29	44.47	32680	43080	58100	75490	92500		
51-8010	Power Plant Operators, Distributors, and Dispatchers	broad	53560	1.9	37.40	77790	0.5	23.17	30.73	37.68	45.11	50.83	48200	63920	78370	93830	105730		
51-8011	Nuclear Power Reactor Operators	detailed	7170	4.8	43.93	91370	1.1	31.90	37.81	43.83	50.24	58.45	66350	78640	91170	104490	121570		
51-8012	Power Distributors and Dispatchers	detailed	11380	3.0	39.18	81500	0.7	25.43	32.49	39.37	46.57	53.05	52900	67580	81900	96870	110340		
51-8013	Power Plant Operators	detailed	35010	2.5	35.48	73800	0.7	21.28	28.63	35.91	42.98	48.84	44270	59550	74690	89390	101590		
51-8020	Stationary Engineers and Boiler Operators	broad	33720	1.7	29.52	61410	1.0	16.90	22.34	28.56	35.84	44.85	35150	46470	59400	74550	93300		
