OCC_CODE	OCC_TITLE	OCC_GROUP	TOT_EMP	EMP_PRSE	H_MEAN	A_MEAN	MEAN_PRSE	H_PCT10	H_PCT25	H_MEDIAN	H_PCT75	H_PCT90	A_PCT10	A_PCT25	A_MEDIAN	A_PCT75	A_PCT90	ANNUAL	HOURLY
49-0000	Installation, Maintenance, and Repair Occupations	major	5,456,640	0.2	22.45	46,690	0.1	11.63	15.37	20.89	28.24	36.11	24,180	31,970	43,440	58,740	75,110		
49-1000	Supervisors of Installation, Maintenance, and Repair Workers	minor	453,330	0.5	32.08	66,730	0.2	18.49	23.74	30.55	38.78	48.31	38,450	49,390	63,540	80,670	100,480		
49-1010	First-Line Supervisors of Mechanics, Installers, and Repairers	broad	453,330	0.5	32.08	66,730	0.2	18.49	23.74	30.55	38.78	48.31	38,450	49,390	63,540	80,670	100,480		
49-1011	First-Line Supervisors of Mechanics, Installers, and Repairers	detailed	453,330	0.5	32.08	66,730	0.2	18.49	23.74	30.55	38.78	48.31	38,450	49,390	63,540	80,670	100,480		
49-2000	Electrical and Electronic Equipment Mechanics, Installers, and Repairers	minor	588,510	0.9	24.47	50,900	0.3	13.19	17.17	23.45	31.05	37.57	27,430	35,720	48,780	64,590	78,140		
49-2010	Computer, Automated Teller, and Office Machine Repairers	broad	102,170	2.0	18.95	39,410	0.6	10.95	13.65	17.84	23.14	28.97	22,770	28,390	37,100	48,130	60,260		
49-2011	Computer, Automated Teller, and Office Machine Repairers	detailed	102,170	2.0	18.95	39,410	0.6	10.95	13.65	17.84	23.14	28.97	22,770	28,390	37,100	48,130	60,260		
49-2020	Radio and Telecommunications Equipment Installers and Repairers	broad	242,550	1.5	26.18	54,460	0.4	14.62	18.81	25.74	33.58	38.21	30,410	39,120	53,540	69,850	79,470		
49-2021	Radio, Cellular, and Tower Equipment Installers and Repairers	detailed	14,120	4.8	25.78	53,620	1.3	14.99	18.89	25.23	32.64	37.95	31,190	39,290	52,480	67,890	78,930		
49-2022	Telecommunications Equipment Installers and Repairers, Except Line Installers	detailed	228,430	1.6	26.21	54,520	0.5	14.60	18.80	25.79	33.63	38.22	30,370	39,110	53,640	69,960	79,500		
49-2090	Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers	broad	243,790	1.2	25.08	52,170	0.5	13.64	17.88	24.24	31.01	38.25	28,370	37,190	50,420	64,490	79,560		
49-2091	Avionics Technicians	detailed	17,330	3.4	29.51	61,390	1.0	19.00	24.47	29.21	35.11	40.03	39,510	50,900	60,760	73,020	83,260		
49-2092	Electric Motor, Power Tool, and Related Repairers	detailed	17,050	4.3	21.50	44,720	1.8	12.04	15.45	19.99	25.50	34.26	25,040	32,130	41,570	53,040	71,260		
49-2093	Electrical and Electronics Installers and Repairers, Transportation Equipment	detailed	13,960	4.9	28.77	59,840	1.4	17.89	23.13	28.50	34.55	40.12	37,210	48,110	59,280	71,860	83,450		
49-2094	Electrical and Electronics Repairers, Commercial and Industrial Equipment	detailed	67,390	1.7	27.40	56,990	0.5	16.66	21.41	27.04	32.46	38.54	34,650	44,530	56,250	67,510	80,160		
49-2095	Electrical and Electronics Repairers, Powerhouse, Substation, and Relay	detailed	23,060	2.8	35.84	74,540	0.6	24.47	31.15	36.38	41.93	47.54	50,900	64,800	75,670	87,220	98,890		
49-2096	Electronic Equipment Installers and Repairers, Motor Vehicles	detailed	11,750	7.0	16.44	34,200	1.9	10.00	12.20	15.49	19.33	24.41	20,810	25,390	32,220	40,200	50,770		
49-2097	Electronic Home Entertainment Equipment Installers and Repairers	detailed	25,550	5.0	18.91	39,340	1.6	11.08	13.90	17.99	23.04	28.67	23,050	28,910	37,410	47,920	59,640		
49-2098	Security and Fire Alarm Systems Installers	detailed	67,700	2.8	21.95	45,660	0.7	13.27	16.70	21.31	26.71	31.48	27,610	34,740	44,330	55,550	65,470		
49-3000	Vehicle and Mobile Equipment Mechanics, Installers, and Repairers	minor	1,578,250	0.4	21.02	43,710	0.3	10.90	14.49	19.68	26.52	32.85	22,670	30,150	40,930	55,150	68,320		
49-3010	Aircraft Mechanics and Service Technicians	broad	128,570	2.0	29.42	61,190	0.9	17.29	23.09	28.93	35.46	42.25	35,960	48,040	60,170	73,770	87,880		
49-3011	Aircraft Mechanics and Service Technicians	detailed	128,570	2.0	29.42	61,190	0.9	17.29	23.09	28.93	35.46	42.25	35,960	48,040	60,170	73,770	87,880		
49-3020	Automotive Technicians and Repairers	broad	809,930	0.6	20.17	41,950	0.3	10.52	13.84	18.68	25.21	31.10	21,890	28,780	38,860	52,440	64,680		
49-3021	Automotive Body and Related Repairers	detailed	143,940	1.5	21.72	45,180	0.7	11.96	15.43	19.97	26.66	33.95	24,880	32,100	41,540	55,460	70,620		
49-3022	Automotive Glass Installers and Repairers	detailed	18,610	7.5	17.38	36,140	1.4	10.81	13.22	16.51	20.87	24.78	22,480	27,500	34,340	43,410	51,540		
49-3023	Automotive Service Technicians and Mechanics	detailed	647,380	0.7	19.90	41,400	0.3	10.32	13.53	18.50	25.06	30.80	21,470	28,140	38,470	52,120	64,070		
49-3030	Bus and Truck Mechanics and Diesel Engine Specialists	broad	254,280	1.0	22.45	46,710	0.3	13.98	17.19	21.72	27.24	32.48	29,070	35,750	45,170	56,660	67,550		
49-3031	Bus and Truck Mechanics and Diesel Engine Specialists	detailed	254,280	1.0	22.45	46,710	0.3	13.98	17.19	21.72	27.24	32.48	29,070	35,750	45,170	56,660	67,550		
49-3040	Heavy Vehicle and Mobile Equipment Service Technicians and Mechanics	broad	180,760	1.1	23.52	48,920	0.4	14.50	17.89	22.93	28.38	34.11	30,150	37,200	47,690	59,020	70,950		
49-3041	Farm Equipment Mechanics and Service Technicians	detailed	35,110	2.4	18.90	39,310	0.6	11.87	14.72	18.18	22.77	27.61	24,690	30,610	37,820	47,360	57,420		
49-3042	Mobile Heavy Equipment Mechanics, Except Engines	detailed	123,570	1.3	24.43	50,810	0.4	15.68	19.11	23.73	28.88	34.97	32,610	39,750	49,370	60,060	72,740		
49-3043	Rail Car Repairers	detailed	22,090	4.3	25.77	53,590	1.7	15.09	19.74	26.44	30.85	36.64	31,390	41,050	55,000	64,170	76,220		
49-3050	Small Engine Mechanics	broad	69,280	1.8	17.95	37,340	0.5	10.71	13.33	16.96	21.90	27.29	22,270	27,740	35,280	45,540	56,750		
49-3051	Motorboat Mechanics and Service Technicians	detailed	20,260	3.4	19.65	40,860	1.0	11.37	14.40	18.65	24.33	29.42	23,650	29,950	38,780	50,600	61,200		
49-3052	Motorcycle Mechanics	detailed	16,000	3.4	17.81	37,040	0.9	10.75	13.27	16.69	21.49	27.09	22,370	27,590	34,720	44,700	56,350		
49-3053	Outdoor Power Equipment and Other Small Engine Mechanics	detailed	33,020	2.8	16.98	35,320	0.7	10.42	12.92	16.22	20.30	24.69	21,680	26,860	33,730	42,230	51,360		
49-3090	Miscellaneous Vehicle and Mobile Equipment Mechanics, Installers, and Repairers	broad	135,430	1.9	13.64	28,360	0.7	9.05	10.30	12.57	15.92	20.00	18,820	21,420	26,140	33,110	41,610		
49-3091	Bicycle Repairers	detailed	12,560	6.8	13.71	28,520	1.9	9.22	10.71	13.28	16.25	18.82	19,180	22,280	27,630	33,790	39,150		
49-3092	Recreational Vehicle Service Technicians	detailed	13,520	5.1	18.29	38,040	1.2	11.26	14.12	17.51	22.03	27.21	23,430	29,370	36,430	45,830	56,610		
49-3093	Tire Repairers and Changers	detailed	109,350	2.2	13.05	27,150	0.8	8.95	10.09	12.04	14.87	18.77	18,610	20,980	25,040	30,940	39,040		
49-9000	Other Installation, Maintenance, and Repair Occupations	minor	2,836,540	0.3	21.28	44,270	0.2	11.36	14.82	19.68	26.61	33.88	23,630	30,820	40,930	55,350	70,480		
49-9010	Control and Valve Installers and Repairers	broad	65,590	2.4	24.72	51,410	0.9	13.71	17.25	23.07	30.88	38.95	28,520	35,880	47,980	64,230	81,010		
49-9011	Mechanical Door Repairers	detailed	19,840	5.4	19.43	40,420	1.1	12.48	15.19	18.50	22.91	27.88	25,960	31,590	38,480	47,650	58,000		
49-9012	Control and Valve Installers and Repairers, Except Mechanical Door	detailed	45,740	2.6	27.01	56,180	0.9	14.99	19.01	26.21	34.32	41.55	31,180	39,540	54,520	71,380	86,420		
49-9020	Heating, Air Conditioning, and Refrigeration Mechanics and Installers	broad	294,730	1.4	23.23	48,320	0.5	13.67	17.04	22.07	28.35	35.26	28,440	35,440	45,910	58,960	73,350		
49-9021	Heating, Air Conditioning, and Refrigeration Mechanics and Installers	detailed	294,730	1.4	23.23	48,320	0.5	13.67	17.04	22.07	28.35	35.26	28,440	35,440	45,910	58,960	73,350		
49-9030	Home Appliance Repairers	broad	33,480	3.9	19.42	40,390	1.2	10.70	13.72	18.06	23.88	30.10	22,260	28,530	37,570	49,670	62,600		
49-9031	Home Appliance Repairers	detailed	33,480	3.9	19.42	40,390	1.2	10.70	13.72	18.06	23.88	30.10	22,260	28,530	37,570	49,670	62,600		
49-9040	Industrial Machinery Installation, Repair, and Maintenance Workers	broad	465,330	0.7	24.48	50,910	0.2	15.11	18.60	23.60	29.39	36.16	31,440	38,690	49,080	61,130	75,210		
49-9041	Industrial Machinery Mechanics	detailed	334,490	0.9	24.95	51,890	0.3	15.52	19.10	24.06	29.71	36.59	32,290	39,730	50,040	61,800	76,110		
49-9043	Maintenance Workers, Machinery	detailed	89,630	1.5	22.11	46,000	0.5	13.19	16.77	21.42	26.88	31.84	27,440	34,890	44,550	55,900	66,240		
49-9044	Millwrights	detailed	39,670	2.7	25.94	53,950	0.7	15.71	19.65	25.21	31.70	37.69	32,680	40,880	52,440	65,940	78,390		
49-9045	Refractory Materials Repairers, Except Brickmasons	detailed	1,540	9.9	22.60	47,000	2.6	14.09	17.51	21.74	26.26	32.07	29,310	36,410	45,230	54,620	66,710		
49-9050	Line Installers and Repairers	broad	217,750	1.5	29.54	61,430	0.5	15.28	20.35	30.12	37.59	45.03	31,790	42,320	62,650	78,190	93,660		
49-9051	Electrical Power-Line Installers and Repairers	detailed	117,670	1.9	32.29	67,160	0.6	17.60	24.43	32.70	39.73	47.21	36,610	50,820	68,010	82,640	98,190		
49-9052	Telecommunications Line Installers and Repairers	detailed	100,080	2.3	26.30	54,700	0.9	13.47	17.50	25.28	35.03	40.03	28,010	36,390	52,590	72,870	83,260		
49-9060	Precision Instrument and Equipment Repairers	broad	68,360	2.1	23.89	49,680	0.6	13.12	16.74	22.70	29.54	37.19	27,280	34,820	47,220	61,440	77,350		
49-9061	Camera and Photographic Equipment Repairers	detailed	3,760	10.8	21.12	43,920	2.9	11.89	14.16	19.74	26.54	31.80	24,730	29,450	41,060	55,190	66,150		
49-9062	Medical Equipment Repairers	detailed	43,370	2.8	24.48	50,910	0.7	14.01	17.38	23.11	29.99	37.75	29,130	36,160	48,070	62,370	78,520		
49-9063	Musical Instrument Repairers and Tuners	detailed	7,980	6.9	18.12	37,690	2.2	9.89	12.66	16.83	22.00	28.53	20,570	26,340	35,010	45,750	59,350		
49-9064	Watch Repairers	detailed	1,620	10.3	19.10	39,720	3.0	10.00	12.75	17.66	23.28	29.75	20,810	26,530	36,740	48,420	61,880		
49-9069	Precision Instrument and Equipment Repairers, All Other	detailed	11,640	3.9	27.20	56,570	1.2	15.70	20.87	27.03	32.09	39.09	32,650	43,420	56,230	66,750	81,310		
49-9070	Maintenance and Repair Workers, General	broad	1,332,480	0.4	18.92	39,360	0.2	10.58	13.55	17.76	23.32	29.16	22,010	28,180	36,940	48,520	60,660		
49-9071	Maintenance and Repair Workers, General	detailed	1,332,480	0.4	18.92	39,360	0.2	10.58	13.55	17.76	23.32	29.16	22,010	28,180	36,940	48,520	60,660		
49-9080	Wind Turbine Service Technicians	broad	4,580	10.0	26.13	54,360	1.9	17.78	20.96	25.13	30.15	36.66	36,970	43,590	52,260	62,720	76,250		
49-9081	Wind Turbine Service Technicians	detailed	4,580	10.0	26.13	54,360	1.9	17.78	20.96	25.13	30.15	36.66	36,970	43,590	52,260	62,720	76,250		
49-9090	Miscellaneous Installation, Maintenance, and Repair Workers	broad	354,250	1.1	18.24	37,940	0.4	9.86	12.33	16.43	22.67	29.49	20,500	25,640	34,170	47,150	61,340		
49-9091	Coin, Vending, and Amusement Machine Servicers and Repairers	detailed	33,600	2.7	16.76	34,860	1.1	9.66	12.11	15.90	20.26	24.78	20,080	25,200	33,070	42,140	51,540		
49-9092	Commercial Divers	detailed	3,370	10.3	25.96	53,990	2.5	14.76	18.03	23.60	29.62	40.26	30,700	37,510	49,090	61,610	83,730		
49-9093	Fabric Menders, Except Garment	detailed	550	12.1	13.30	27,670	2.4	9.75	10.88	12.94	14.81	17.99	20,270	22,630	26,920	30,810	37,430		
49-9094	Locksmiths and Safe Repairers	detailed	18,640	4.1	20.28	42,180	1.2	10.73	14.63	19.43	25.15	30.27	22,320	30,430	40,420	52,310	62,960		
49-9095	Manufactured Building and Mobile Home Installers	detailed	3,200	10.7	14.92	31,030	1.6	9.77	11.88	14.33	17.39	20.87	20,330	24,720	29,810	36,180	43,400		
49-9096	Riggers	detailed	21,020	5.2	23.57	49,030	2.1	13.38	16.56	21.97	28.36	35.94	27,820	34,440	45,690	58,990	74,750		
49-9097	Signal and Track Switch Repairers	detailed	8,680	6.1	30.15	62,710	2.5	17.36	25.03	31.42	36.67	39.81	36,110	52,060	65,350	76,270	82,800		
49-9098	Helpers--Installation, Maintenance, and Repair Workers	detailed	118,720	1.5	14.12	29,370	0.4	9.00	10.48	13.23	16.82	21.00	18,720	21,800	27,510	34,990	43,680		
49-9099	Installation, Maintenance, and Repair Workers, All Other	detailed	146,460	1.9	20.10	41,810	0.6	10.86	13.85	18.50	24.94	31.04	22,580	28,820	38,480	51,880	64,560		
51-0000	Production Occupations	major	9,105,650	0.3	17.88	37,190	0.2	9.96	11.98	15.93	21.81	28.99	20,720	24,920	33,130	45,360	60,300		
51-1000	Supervisors of Production Workers	minor	610,480	0.4	29.54	61,450	0.2	16.49	21.14	27.78	36.09	46.06	34,290	43,970	57,780	75,070	95,800		
51-1010	First-Line Supervisors of Production and Operating Workers	broad	610,480	0.4	29.54	61,450	0.2	16.49	21.14	27.78	36.09	46.06	34,290	43,970	57,780	75,070	95,800		
51-1011	First-Line Supervisors of Production and Operating Workers	detailed	610,480	0.4	29.54	61,450	0.2	16.49	21.14	27.78	36.09	46.06	34,290	43,970	57,780	75,070	95,800		
51-2000	Assemblers and Fabricators	minor	1,798,860	0.8	16.16	33,610	0.6	9.84	11.65	14.87	19.10	25.08	20,470	24,230	30,930	39,730	52,170		
51-2010	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	broad	42,010	2.6	25.26	52,530	2.2	15.60	19.11	24.06	31.68	37.57	32,460	39,750	50,050	65,900	78,150		
51-2011	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	detailed	42,010	2.6	25.26	52,530	2.2	15.60	19.11	24.06	31.68	37.57	32,460	39,750	50,050	65,900	78,150		
51-2020	Electrical, Electronics, and Electromechanical Assemblers	broad	278,150	2.0	16.38	34,060	0.5	10.20	12.25	15.26	19.25	24.00	21,220	25,470	31,730	40,050	49,920		
51-2021	Coil Winders, Tapers, and Finishers	detailed	14,090	5.1	16.99	35,340	1.3	10.59	12.61	16.32	20.69	24.44	22,030	26,230	33,940	43,040	50,820		
51-2022	Electrical and Electronic Equipment Assemblers	detailed	218,530	2.9	16.20	33,700	0.6	10.08	12.10	15.06	19.01	23.85	20,970	25,170	31,310	39,550	49,600		
51-2023	Electromechanical Equipment Assemblers	detailed	45,540	5.2	17.02	35,410	0.9	10.73	12.82	16.03	20.10	24.56	22,320	26,670	33,350	41,810	51,080		
51-2030	Engine and Other Machine Assemblers	broad	38,150	4.0	20.71	43,090	2.0	12.84	15.33	19.81	26.22	29.71	26,700	31,880	41,210	54,540	61,800		
51-2031	Engine and Other Machine Assemblers	detailed	38,150	4.0	20.71	43,090	2.0	12.84	15.33	19.81	26.22	29.71	26,700	31,880	41,210	54,540	61,800		
51-2040	Structural Metal Fabricators and Fitters	broad	77,270	2.3	19.23	40,000	0.7	12.22	14.80	18.14	22.83	28.32	25,410	30,780	37,730	47,490	58,900		
51-2041	Structural Metal Fabricators and Fitters	detailed	77,270	2.3	19.23	40,000	0.7	12.22	14.80	18.14	22.83	28.32	25,410	30,780	37,730	47,490	58,900		
51-2090	Miscellaneous Assemblers and Fabricators	broad	1,363,280	1.0	15.54	32,310	0.6	9.62	11.28	14.35	18.44	24.14	20,020	23,470	29,840	38,350	50,200		
51-2091	Fiberglass Laminators and Fabricators	detailed	19,400	4.4	15.87	33,020	1.1	10.48	12.35	14.84	18.32	22.92	21,790	25,680	30,870	38,110	47,670		
51-2092	Team Assemblers	detailed	1,112,780	1.1	15.65	32,550	0.7	9.71	11.40	14.45	18.53	24.51	20,200	23,710	30,060	38,550	50,980		
51-2093	Timing Device Assemblers and Adjusters	detailed	790	18.8	20.42	42,470	7.1	11.88	14.06	17.81	24.29	35.93	24,710	29,240	37,040	50,530	74,740		
51-2099	Assemblers and Fabricators, All Other	detailed	230,310	2.4	14.93	31,050	0.7	9.24	10.69	13.73	17.95	22.78	19,210	22,240	28,550	37,330	47,390		
51-3000	Food Processing Workers	minor	793,100	0.9	13.62	28,320	0.3	9.23	10.44	12.64	15.68	19.66	19,200	21,710	26,280	32,620	40,890		
51-3010	Bakers	broad	180,450	1.5	13.04	27,110	0.4	8.96	10.09	12.06	14.96	18.78	18,640	20,980	25,090	31,110	39,050		
51-3011	Bakers	detailed	180,450	1.5	13.04	27,110	0.4	8.96	10.09	12.06	14.96	18.78	18,640	20,980	25,090	31,110	39,050		
51-3020	Butchers and Other Meat, Poultry, and Fish Processing Workers	broad	364,460	1.4	13.53	28,140	0.5	9.41	10.58	12.70	15.34	19.07	19,560	22,000	26,410	31,910	39,670		
51-3021	Butchers and Meat Cutters	detailed	133,880	1.7	15.26	31,740	0.5	9.49	11.15	14.36	18.50	23.06	19,750	23,200	29,870	38,470	47,960		
51-3022	Meat, Poultry, and Fish Cutters and Trimmers	detailed	149,800	2.2	12.27	25,510	0.8	9.24	10.21	11.77	13.97	15.88	19,220	21,230	24,490	29,050	33,020		
51-3023	Slaughterers and Meat Packers	detailed	80,780	5.0	13.00	27,040	0.9	9.62	10.80	12.78	14.75	17.39	20,020	22,460	26,590	30,680	36,170		
51-3090	Miscellaneous Food Processing Workers	broad	248,200	1.7	14.17	29,470	0.6	9.26	10.50	13.04	16.95	21.51	19,270	21,840	27,110	35,250	44,730		
51-3091	Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders	detailed	20,080	4.0	14.89	30,970	1.9	9.24	10.78	13.73	17.99	23.34	19,220	22,420	28,570	37,410	48,550		
51-3092	Food Batchmakers	detailed	148,540	2.2	14.48	30,130	0.8	9.29	10.61	13.37	17.51	22.12	19,310	22,070	27,810	36,430	46,010		
51-3093	Food Cooking Machine Operators and Tenders	detailed	36,520	6.2	14.58	30,330	1.6	9.24	10.64	13.63	17.67	22.03	19,210	22,120	28,350	36,740	45,830		
51-3099	Food Processing Workers, All Other	detailed	43,070	3.5	12.40	25,800	0.8	9.21	10.13	11.61	14.18	17.03	19,160	21,070	24,160	29,490	35,420		
51-4000	Metal Workers and Plastic Workers	minor	1,924,170	0.5	19.15	39,830	0.2	11.43	14.16	18.06	23.17	28.78	23,770	29,460	37,560	48,190	59,860		
51-4010	Computer Control Programmers and Operators	broad	171,370	1.5	20.02	41,640	0.5	12.37	15.11	18.89	23.85	29.36	25,730	31,440	39,290	49,610	61,060		
51-4011	Computer-Controlled Machine Tool Operators, Metal and Plastic	detailed	146,190	1.6	19.03	39,590	0.5	12.10	14.65	18.21	22.87	27.76	25,180	30,480	37,880	47,570	57,750		
51-4012	Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic	detailed	25,180	2.4	25.75	53,560	0.7	15.80	19.49	24.32	30.14	37.86	32,860	40,540	50,580	62,690	78,760		
51-4020	Forming Machine Setters, Operators, and Tenders, Metal and Plastic	broad	120,170	2.0	18.01	37,460	0.8	11.09	13.54	17.22	21.87	26.35	23,060	28,170	35,830	45,500	54,800		
51-4021	Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic	detailed	71,960	2.6	16.99	35,340	0.7	10.79	13.02	16.29	20.29	24.16	22,440	27,080	33,870	42,190	50,260		
51-4022	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	detailed	19,160	3.6	18.61	38,710	2.6	10.93	13.75	17.76	22.80	27.82	22,740	28,600	36,930	47,420	57,860		
51-4023	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	detailed	29,060	5.0	20.14	41,900	1.5	12.52	15.38	19.56	24.27	29.21	26,040	31,980	40,680	50,470	60,750		
51-4030	Machine Tool Cutting Setters, Operators, and Tenders, Metal and Plastic	broad	331,110	1.2	17.05	35,470	0.5	10.60	12.83	16.16	20.35	24.93	22,040	26,690	33,620	42,330	51,850		
51-4031	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	detailed	192,800	1.7	16.45	34,210	0.7	10.40	12.53	15.56	19.27	24.20	21,630	26,060	32,370	40,090	50,330		
51-4032	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	detailed	12,290	4.2	18.69	38,880	1.4	11.27	13.67	17.50	22.52	27.72	23,450	28,440	36,410	46,850	57,660		
51-4033	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	detailed	74,600	1.9	16.79	34,920	0.7	10.56	12.62	15.81	19.89	24.35	21,960	26,240	32,890	41,360	50,640		
51-4034	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	detailed	33,850	3.5	19.05	39,630	0.7	11.98	14.88	18.50	22.93	27.40	24,930	30,940	38,480	47,700	56,990		
51-4035	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	detailed	17,560	3.8	19.80	41,180	1.0	11.72	14.88	19.15	23.77	29.30	24,370	30,940	39,840	49,430	60,930		
51-4040	Machinists	broad	391,120	0.9	20.78	43,220	0.3	12.45	15.72	20.05	25.09	30.09	25,900	32,710	41,700	52,190	62,590		
51-4041	Machinists	detailed	391,120	0.9	20.78	43,220	0.3	12.45	15.72	20.05	25.09	30.09	25,900	32,710	41,700	52,190	62,590		
51-4050	Metal Furnace Operators, Tenders, Pourers, and Casters	broad	26,300	3.6	19.41	40,360	1.1	11.66	14.91	18.86	23.35	28.05	24,250	31,010	39,220	48,570	58,340		
51-4051	Metal-Refining Furnace Operators and Tenders	detailed	17,730	4.3	20.12	41,840	1.5	11.87	15.51	19.73	24.04	28.84	24,700	32,260	41,040	50,000	59,980		
51-4052	Pourers and Casters, Metal	detailed	8,560	5.3	17.93	37,300	1.1	11.33	13.94	17.39	21.53	25.28	23,570	28,990	36,180	44,770	52,590		
51-4060	Model Makers and Patternmakers, Metal and Plastic	broad	9,680	5.3	23.21	48,280	1.8	12.43	16.43	22.41	29.15	35.81	25,860	34,170	46,600	60,630	74,490		
51-4061	Model Makers, Metal and Plastic	detailed	6,250	7.5	24.21	50,360	2.6	12.30	16.57	23.34	31.18	37.51	25,590	34,460	48,550	64,840	78,010		
51-4062	Patternmakers, Metal and Plastic	detailed	3,420	6.1	21.39	44,490	1.8	12.75	16.23	21.25	26.38	30.09	26,510	33,750	44,210	54,880	62,590		
51-4070	Molders and Molding Machine Setters, Operators, and Tenders, Metal and Plastic	broad	158,370	1.8	15.83	32,930	0.5	10.12	11.87	14.82	18.71	23.43	21,040	24,690	30,820	38,920	48,720		
51-4071	Foundry Mold and Coremakers	detailed	12,810	5.0	17.32	36,030	0.9	11.50	13.62	16.73	20.35	24.02	23,910	28,340	34,790	42,330	49,970		
51-4072	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	detailed	145,560	1.9	15.70	32,660	0.5	10.06	11.74	14.65	18.58	23.34	20,930	24,420	30,480	38,640	48,550		
51-4080	Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic	broad	117,300	1.9	17.40	36,190	0.8	10.75	13.13	16.51	20.75	25.52	22,360	27,320	34,340	43,150	53,090		
51-4081	Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic	detailed	117,300	1.9	17.40	36,190	0.8	10.75	13.13	16.51	20.75	25.52	22,360	27,320	34,340	43,150	53,090		
51-4110	Tool and Die Makers	broad	72,210	1.7	24.81	51,610	0.5	15.28	19.62	24.55	29.87	35.69	31,790	40,810	51,060	62,130	74,230		
51-4111	Tool and Die Makers	detailed	72,210	1.7	24.81	51,610	0.5	15.28	19.62	24.55	29.87	35.69	31,790	40,810	51,060	62,130	74,230		
51-4120	Welding, Soldering, and Brazing Workers	broad	429,650	1.0	20.20	42,010	0.3	12.78	15.54	18.80	23.63	29.55	26,580	32,330	39,110	49,150	61,470		
51-4121	Welders, Cutters, Solderers, and Brazers	detailed	382,730	0.9	20.41	42,450	0.3	12.88	15.67	18.94	23.82	29.85	26,800	32,590	39,390	49,550	62,100		
51-4122	Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders	detailed	46,920	5.2	18.45	38,380	1.0	12.05	14.47	17.78	22.03	26.10	25,070	30,090	36,980	45,820	54,300		
51-4190	Miscellaneous Metal Workers and Plastic Workers	broad	96,910	1.8	17.83	37,090	0.8	10.64	13.00	16.70	21.72	27.21	22,120	27,030	34,740	45,170	56,600		
51-4191	Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic	detailed	19,780	4.0	18.76	39,010	1.0	11.82	14.41	17.88	22.41	27.54	24,580	29,970	37,180	46,610	57,290		
51-4192	Layout Workers, Metal and Plastic	detailed	9,070	4.6	22.94	47,720	2.2	14.07	17.49	22.03	27.38	31.73	29,260	36,390	45,820	56,940	66,010		
51-4193	Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic	detailed	35,570	3.2	16.20	33,690	0.9	10.39	12.28	15.04	18.93	24.18	21,620	25,550	31,280	39,380	50,290		
51-4194	Tool Grinders, Filers, and Sharpeners	detailed	9,550	4.5	18.68	38,860	1.4	11.21	13.62	17.62	22.53	27.69	23,320	28,320	36,650	46,860	57,590		
51-4199	Metal Workers and Plastic Workers, All Other	detailed	22,930	3.9	17.20	35,780	1.6	10.01	12.00	16.00	21.23	27.16	20,810	24,960	33,280	44,160	56,490		
51-5100	Printing Workers	minor	255,980	1.1	17.79	37,010	0.5	10.16	12.80	16.88	21.95	27.23	21,140	26,620	35,120	45,650	56,630		
51-5110	Printing Workers	broad	255,980	1.1	17.79	37,010	0.5	10.16	12.80	16.88	21.95	27.23	21,140	26,620	35,120	45,650	56,630		
51-5111	Prepress Technicians and Workers	detailed	33,340	2.2	19.54	40,640	0.7	11.37	14.55	18.72	23.89	29.13	23,650	30,270	38,930	49,680	60,590		
51-5112	Printing Press Operators	detailed	169,910	1.3	18.01	37,460	0.5	10.15	12.91	17.08	22.23	27.70	21,120	26,860	35,530	46,250	57,610		
51-5113	Print Binding and Finishing Workers	detailed	52,730	2.6	16.00	33,270	0.7	9.91	11.76	15.10	19.29	23.71	20,610	24,460	31,410	40,110	49,320		
51-6000	Textile, Apparel, and Furnishings Workers	minor	582,470	0.9	12.63	26,270	0.4	8.71	9.66	11.42	14.46	18.44	18,110	20,090	23,750	30,080	38,350		
51-6010	Laundry and Dry-Cleaning Workers	broad	207,710	1.4	11.16	23,210	0.4	8.45	9.15	10.34	12.17	15.12	17,580	19,020	21,510	25,300	31,460		
51-6011	Laundry and Dry-Cleaning Workers	detailed	207,710	1.4	11.16	23,210	0.4	8.45	9.15	10.34	12.17	15.12	17,580	19,020	21,510	25,300	31,460		
